McKinley Health Center,Newman Center,1.8
McKinley Health Center,TES Pump House,3.6
McKinley Health Center,Abbott Electrostatic Precipitator Building,2.9
McKinley Health Center,Airport Airfield Lighting Vault,3.6
McKinley Health Center,Abbott Clarifier Building,3.6
McKinley Health Center,,3.6
Harding Band Building,Davenport Hall,2.2
Harding Band Building,College of Fine and Applied Arts Performing Arts Annex,0.7
Harding Band Building,McKinley Health Center,1.7
Harding Band Building,Gym Annex,1.4
Harding Band Building,Armory,0.5
Harding Band Building,Foellinger Auditorium,0.4
Harding Band Building,Agricultural Engineering Sciences Building,0.9
Harding Band Building,Chemistry Annex,2.3
Harding Band Building,Ceramics Kiln House,1.9
Harding Band Building,Noyes Laboratory of Chemistry,1.6
Harding Band Building,Talbot Laboratory,1.4
Harding Band Building,Ice Arena,0.3
Harding Band Building,Engineering Hall,3.2
Harding Band Building,Advanced Computation Building,1.9
Harding Band Building,Architecture Annex,1.1
Harding Band Building,Physiology Research Laboratory,2.0
Harding Band Building,H.E. Kenney Gymnasium,1.4
Harding Band Building,Illini Union,1.4
Harding Band Building,Nathan M. Newmark Civil Engineering Laboratory,1.9
Harding Band Building,Oliver Albert Harker Hall,1.4
Harding Band Building,Altgeld Hall,1.7
Harding Band Building,Lincoln Hall,0.4
Harding Band Building,Mechanical Engineering Laboratory,1.5
Harding Band Building,Natural History Building,1.4
Harding Band Building,Observatory,2.4
Harding Band Building,Materials Science and Engineering Building,3.1
Harding Band Building,William L. Everitt Laboratory,3.3
Harding Band Building,Music Building,2.4
Harding Band Building,Stock Pavilion,0.7
Harding Band Building,Main Library,0.2
Harding Band Building,Transportation Building,1.5
Harding Band Building,Gregory Hall,0.2
Harding Band Building,English Building,0.8
Harding Band Building,David Dodds Henry Administration Building,0.9
Harding Band Building,Nuclear Radiation Laboratory,2.0
Harding Band Building,Architecture Building,0.3
Harding Band Building,Krannert Center for Performing Arts,2.1
Harding Band Building,David Kinley Hall,0.2
Harding Band Building,Ceramics Building,1.9
Harding Band Building,Victor E. Shelford Vivarium,1.3
Harding Band Building,George Huff Hall,0.4
Harding Band Building,Richard D. and Anne Marie Irwin Doctoral Study Hall,2.4
Harding Band Building,Smith Memorial Hall,2.3
Harding Band Building,University High School,1.6
Harding Band Building,Child Development Laboratory,2.0
Harding Band Building,University High School Gymnasium,1.8
Harding Band Building,Louise Freer Hall,1.7
Harding Band Building,Illini Hall,1.7
Harding Band Building,Frederick Seitz Materials Research Laboratory,1.9
Harding Band Building,Loomis Laboratory of Physics,1.9
Harding Band Building,Horticulture Field Laboratory,2.3
Harding Band Building,Mumford Hall,0.5
Harding Band Building,Student Services Arcade Building,1.8
Harding Band Building,Memorial Stadium,1.4
Harding Band Building,Agricultural Bioprocess Laboratory,0.8
Harding Band Building,Institute of Government and Public Affairs Building,2.2
Harding Band Building,Children's Research Center,2.8
Harding Band Building,Psychology Laboratory,1.9
Harding Band Building,Plant Services Building - Northeast,1.6
Harding Band Building,Snyder Hall,0.9
Harding Band Building,Scott Hall,1.0
Harding Band Building,Weston Hall,0.9
Harding Band Building,Hopkins Hall,0.9
Harding Band Building,Lundgren Hall,0.3
Harding Band Building,Clark Hall,0.4
Harding Band Building,Barton Hall,0.4
Harding Band Building,Flagg Hall,0.5
Harding Band Building,Noble Hall,0.8
Harding Band Building,Van Doren Hall,0.7
Harding Band Building,Taft Hall,0.7
Harding Band Building,Alice Campbell Alumni Center,2.3
Harding Band Building,Superconductivity Center,1.9
Harding Band Building,Parking Structure Lot C7,0.7
Harding Band Building,Undergraduate Library,0.3
Harding Band Building,President's House,1.9
Harding Band Building,Blaisdell Hall,1.3
Harding Band Building,Saunders Hall,1.7
Harding Band Building,Babcock Hall,1.7
Harding Band Building,Carr Hall,1.2
Harding Band Building,Pennsylvania Lounge Building,1.2
Harding Band Building,Illini Union Bookstore,0.8
Harding Band Building,Computing Applications Building,1.3
Harding Band Building,Natural Resources Building,0.4
Harding Band Building,Nuclear Physics Laboratory,1.3
Harding Band Building,Busey Hall,2.3
Harding Band Building,Sidney Lu Mechanical Engineering Building,3.0
Harding Band Building,Evans Hall,2.3
Harding Band Building,Roger Adams Laboratory,2.3
Harding Band Building,Nuclear Engineering Laboratory,1.9
Harding Band Building,William Lamont Abbott Power Plant,1.1
Harding Band Building,FSI - Firemanship Training Facilities,3.0
Harding Band Building,Radio Transmitter Station,2.5
Harding Band Building,National Soybean Research Center,1.3
Harding Band Building,Mumford House,0.3
Harding Band Building,Margaret H. and William E. Levis Faculty Center,2.5
Harding Band Building,Geological Survey Laboratory,1.1
Harding Band Building,Coble Hall,1.7
Harding Band Building,Turner Hall Greenhouses,1.2
Harding Band Building,Natural Resources Garage,0.6
Harding Band Building,Natural History Survey Greenhouse,2.2
Harding Band Building,Student-Staff Apartments - 300 S Goodwin,2.7
Harding Band Building,Burrill Hall,1.5
Harding Band Building,College of Veterinary Medicine South Clinic,2.6
Harding Band Building,Lincoln Avenue Residence Hall,1.9
Harding Band Building,Allen Residence Hall,1.6
Harding Band Building,Dalkey Archive Press (PSSB),1.9
Harding Band Building,1205 W Nevada St,2.4
Harding Band Building,Coordinated Science Laboratory,1.9
Harding Band Building,1204 W Nevada St,2.0
Harding Band Building,Civil and Environmental Engineering Building,1.9
Harding Band Building,Personnel Services Building,0.9
Harding Band Building,Volatile Storage Building,1.9
Harding Band Building,Law Building,0.5
Harding Band Building,African American Studies,2.4
Harding Band Building,Bevier Hall,1.8
Harding Band Building,Wohlers Hall,0.1
Harding Band Building,Education Building,0.4
Harding Band Building,1401 S Maryland Dr,1.1
Harding Band Building,Engineering Senior Design Laboratory,1.4
Harding Band Building,Plant Services Storage Building,3.0
Harding Band Building,Structural Warehouse,2.9
Harding Band Building,Animal Sciences Laboratory,0.5
Harding Band Building,State Farm Center,1.2
Harding Band Building,Central Receiving Building,2.0
Harding Band Building,Meat Science Laboratory,0.5
Harding Band Building,Foreign Languages Building,2.4
Harding Band Building,Engineering Sciences Building,1.9
Harding Band Building,Rehabilitation Education Center,1.1
Harding Band Building,Mailing Center - 1611 S Oak,4.6
Harding Band Building,Seward Staley Illini Grove,1.7
Harding Band Building,Student Staff Air Conditioning Center,1.9
Harding Band Building,Arthur Hill Daniels Hall,2.7
Harding Band Building,Wood Engineering Laboratory,1.0
Harding Band Building,1208 W Nevada St,2.4
Harding Band Building,H.P. Gas Regulating and Reducing Station,1.4
Harding Band Building,Entomology Laboratory,2.3
Harding Band Building,Fred H. Turner Student Services Building,1.8
Harding Band Building,Medical Sciences Building,1.5
Harding Band Building,Swanlund Administration Building,1.8
Harding Band Building,USDA Nematology Greenhouse,1.5
Harding Band Building,1203 W Nevada St,2.4
Harding Band Building,Optical Physics and Engineering Building,1.4
Harding Band Building,Jonathan Baldwin Turner Hall,1.5
Harding Band Building,Physical Plant Service Building,1.6
Harding Band Building,1001 W Nevada St,2.0
Harding Band Building,Garage and Car Pool,2.0
Harding Band Building,Horticulture Field Lab Steel Building,1.9
Harding Band Building,Hydrogen Liquefier Building,1.3
Harding Band Building,Illinois Sustainable Technology Center,2.5
Harding Band Building,1203 1/2 W Nevada St,2.4
Harding Band Building,Atmospheric Sciences Building,2.7
Harding Band Building,Speech and Hearing Science,0.7
Harding Band Building,Digital Computer Laboratory,1.4
Harding Band Building,Environmental Health and Safety Building,2.0
Harding Band Building,Housing Food Stores,1.4
Harding Band Building,School of Labor and Employment Relations,0.2
Harding Band Building,Art and Design Building,0.7
Harding Band Building,Krannert Art Museum,0.4
Harding Band Building,805 W Pennsylvania Ave,1.5
Harding Band Building,Printing and Photographic Services Building,0.9
Harding Band Building,1205 W Oregon St,2.1
Harding Band Building,Arnold O. and Mabel M. Beckman Institute for Advanced Science and Technology,1.9
Harding Band Building,Orchard Downs Laundry - North,2.5
Harding Band Building,North Campus Chiller Plant,1.9
Harding Band Building,Housing Maintenance Shop,3.3
Harding Band Building,Orchard Downs Laundry - South,2.5
Harding Band Building,Nick Holonyak Jr. Micro and Nanotechnology Laboratory,1.5
Harding Band Building,1207 W Oregon St,2.1
Harding Band Building,Morrill Hall,2.3
Harding Band Building,508 S Sixth St,1.3
Harding Band Building,625 S. Wright St. - Suite 103 201,1.1
Harding Band Building,Orchard Downs Community Building,3.5
Harding Band Building,912 S Fifth St,0.4
Harding Band Building,Housing Warehouse,3.3
Harding Band Building,University Press Building,1.5
Harding Band Building,Plant Sciences Laboratory,1.4
Harding Band Building,The Richard T. Ubben Basketball Complex,1.4
Harding Band Building,Ruth A. Wardall Hall - ISRH,2.6
Harding Band Building,Edgar Jerome Townsend Hall - ISRH,2.6
Harding Band Building,Library Air Conditioning Center,2.0
Harding Band Building,Police Training Institute - Tactical Training Center,0.5
Harding Band Building,University of Illinois Employees Credit Union,1.4
Harding Band Building,Administrative Information Technology Building,2.8
Harding Band Building,State Regional Office Building,2.6
Harding Band Building,FSI Maintenance Facility,1.6
Harding Band Building,Clinical Skills Learning Center,3.8
Harding Band Building,Physics Research Lab Storage Building,1.5
Harding Band Building,FSI - Fire Station,3.0
Harding Band Building,Stuart Pratt Sherman Hall,0.4
Harding Band Building,Veterinary Teaching Hospital,2.8
Harding Band Building,FSI - Classroom/Office,1.8
Harding Band Building,Leah Fullenwider Trelease Hall - FARH,1.4
Harding Band Building,Richard J. Oglesby Hall - FARH,1.4
Harding Band Building,Physical Plant Storage Building A,1.6
Harding Band Building,Police Training Institute - Storage Building,0.5
Harding Band Building,Astronomy Building,2.6
Harding Band Building,Driver Training Site Storage Building,3.1
Harding Band Building,Play Field Service Building,1.6
Harding Band Building,College of Fine and Applied Arts Design Research Laboratory,0.7
Harding Band Building,Biological Control Laboratory,2.5
Harding Band Building,Building Research Council Laboratory,2.3
Harding Band Building,ISGS Core Lab,0.4
Harding Band Building,Illinois Field Press Box,1.3
Harding Band Building,Engineering Senior Design Lab Annex,2.8
Harding Band Building,Natural Resource Studies Annex,2.5
Harding Band Building,Public Safety Building,1.7
Harding Band Building,Grainger Engineering Library Information Center,1.5
Harding Band Building,Agriculture Services Building,1.3
Harding Band Building,Illinois State Archaeological Survey Repository,0.4
Harding Band Building,Graduate School of Library and Information Sciences Building,0.5
Harding Band Building,Erlanger House,2.3
Harding Band Building,Edward R. Madigan Laboratory,1.7
Harding Band Building,Paleobotanical Building,3.0
Harding Band Building,Temple Hoyne Buell Hall,0.5
Harding Band Building,Veterinary Medicine Feed Storage Building,2.7
Harding Band Building,Building Research Laboratory,2.2
Harding Band Building,Motorcycle Safety Office,3.1
Harding Band Building,Veterinary Medicine Basic Sciences Building,2.6
Harding Band Building,Veterinary Medicine Chiller Plant,2.7
Harding Band Building,505 E Green St,0.8
Harding Band Building,Japan House,2.5
Harding Band Building,Police Training Institute - 1004 S Fourth St,0.5
Harding Band Building,Atkins Tennis Center,1.7
Harding Band Building,Campus Recreation Center - East,1.6
Harding Band Building,Dance Administration Building,2.0
Harding Band Building,901 W Oregon St,2.2
Harding Band Building,International Studies Building,0.4
Harding Band Building,Special Materials Storage Facility,2.8
Harding Band Building,The William R. and Clarice V. Spurlock Museum,2.4
Harding Band Building,Campbell Hall for Public Telecommunication,2.0
Harding Band Building,ACES Library Information and Alumni Center,1.2
Harding Band Building,Office of Admissions and Records Building,2.5
Harding Band Building,Bielfeldt Athletic Administration Building,1.2
Harding Band Building,Campus Recreation Bike Center,0.8
Harding Band Building,Irwin Academic Services Center,0.4
Harding Band Building,Golf Course Maintenance Building,2.8
Harding Band Building,Golf Course Pro Shop,5.0
Harding Band Building,Golf Course Superintendent Home,2.8
Harding Band Building,Physical Plant Storage Building B,1.6
Harding Band Building,Spray Containment Building (Golf Course),2.4
Harding Band Building,Animal Science Air Conditioning Center,2.3
Harding Band Building,Irwin Indoor Football Facility (Division of Intercollegiate Athletics),1.2
Harding Band Building,Electrical and Computer Engineering Building,1.6
Harding Band Building,909 W Oregon St,2.2
Harding Band Building,1817/1819 S Neil St,2.6
Harding Band Building,631 E Green St 703/709 S Wright St,1.6
Harding Band Building,Vermilion River Observatory Antenna Office Facility,2.4
Harding Band Building,510 Devonshire Dr,3.3
Harding Band Building,Getz Hall - Phillips Tract,2.4
Harding Band Building,Richmond Studio,2.0
Harding Band Building,WILL TV Tower,2.3
Harding Band Building,Fire Substation,2.4
Harding Band Building,Parking Structure Lot F29,1.7
Harding Band Building,111 E Green St,1.2
Harding Band Building,Eichelberger Field and Press Box,1.5
Harding Band Building,Moss House,4.8
Harding Band Building,Thomas M. Siebel Center for Computer Science,1.7
Harding Band Building,National Center for Supercomputing Applications,2.0
Harding Band Building,Carle Forum,3.9
Harding Band Building,1206 W Nevada St,2.1
Harding Band Building,100 Trade Center Dr,2.2
Harding Band Building,Control Tower,1.0
Harding Band Building,Reciprocating Engine Test Cell,1.9
Harding Band Building,Airport Rescue and Firefighting,2.4
Harding Band Building,10 Unit T-Hangar (central),2.4
Harding Band Building,5 Unit T-Hangar (south),2.4
Harding Band Building,2 Unit T-Hangar,2.4
Harding Band Building,Machine Shop,3.0
Harding Band Building,Parking Booths,2.8
Harding Band Building,Orchard Place Apartments (1801 1802),2.3
Harding Band Building,Orchard Place Apartments (1803 1804),2.3
Harding Band Building,Orchard Place Apartments (1805 1806),2.3
Harding Band Building,Orchard Place Apartments (1807 1808),2.3
Harding Band Building,Orchard Place Apartments (1809 1810 1811 1812),2.3
Harding Band Building,Orchard Place Apartments (1813 1814),2.3
Harding Band Building,Orchard Place Apartments (18151816 1817 1818),2.3
Harding Band Building,Orchard Place Apartments (1819 1820)),2.3
Harding Band Building,Orchard Place Apartments (1821 1822 1823 1824),2.3
Harding Band Building,Orchard Place Apartments (1825 1826),2.3
Harding Band Building,Orchard Place Apartments (1827 1828),2.3
Harding Band Building,Orchard Place Apartments (1829 1830),2.3
Harding Band Building,Orchard Place Apartments (1831 1832),2.3
Harding Band Building,Orchard Place Apartments (1833 1834),2.3
Harding Band Building,Orchard Place Apartments (1835 1836),2.3
Harding Band Building,Orchard Place Apartments (1837 1838),2.3
Harding Band Building,Family Housing Office (1841),2.3
Harding Band Building,Orchard Downs Apartments (1902 1904 1906),2.3
Harding Band Building,Orchard Downs Apartments (1910 1912 1914 1916),2.3
Harding Band Building,Orchard Downs Apartments (1920 1922 1924),2.3
Harding Band Building,Orchard Downs Apartments (1930 1932 1934),2.3
Harding Band Building,Orchard Downs Apartments (1940 1942 1944),2.3
Harding Band Building,Orchard Downs Apartments (1950 1952 1954 1956),2.3
Harding Band Building,Orchard Downs Apartments (1960 1962),2.3
Harding Band Building,Orchard Downs Apartments (1961 1963 1965),2.3
Harding Band Building,Orchard Downs Apartments (1970 1972 1974 1976),2.3
Harding Band Building,Orchard Downs Apartments (1971 1973 1975 1977),2.3
Harding Band Building,Orchard Downs Apartments (2001 2003 2005),2.3
Harding Band Building,Orchard Downs Apartments (2002 2004 2006),2.3
Harding Band Building,Orchard Downs Apartments (2008 2009),2.3
Harding Band Building,Orchard Downs Apartments (2010 2012 2014 2016),2.3
Harding Band Building,Orchard Downs Apartments (2011 2013 2015 2017),2.3
Harding Band Building,Orchard Downs Apartments (2020 2022 2024),2.3
Harding Band Building,Orchard Downs Apartments (2021 2023 2025),2.3
Harding Band Building,Orchard Downs Apartments (2027 2028 2029),2.3
Harding Band Building,Orchard Downs Apartments (2030 2032 2034),2.3
Harding Band Building,Orchard Downs Apartments (2031 2033 2035 2037),2.3
Harding Band Building,Orchard Downs Apartments (2038 2039),2.3
Harding Band Building,Orchard Downs Apartments (2040 2042 2044),2.3
Harding Band Building,Orchard Downs Apartments (2047 2048 2049),2.3
Harding Band Building,Orchard Downs Apartments (2051 2053),2.3
Harding Band Building,Orchard Downs Apartments (2055 2057 2059),2.3
Harding Band Building,Orchard Downs Apartments (2060 2062 2064),2.3
Harding Band Building,Orchard Downs Apartments 20612063 2065),2.3
Harding Band Building,Orchard Downs Apartments (2067 2068 2069),2.3
Harding Band Building,Orchard Downs Apartments (2070 2072 2074),2.3
Harding Band Building,Orchard Downs Apartments (2071 2073 2075),2.3
Harding Band Building,Orchard Downs Apartments (2077 2078 2079),2.3
Harding Band Building,Orchard Downs Apartments (2080 2082 2084),2.3
Harding Band Building,Orchard Downs Apartments (2081 2083 2085 2087),2.3
Harding Band Building,Orchard South Apartments (2101),2.3
Harding Band Building,Orchard South Apartments (2102),2.3
Harding Band Building,Orchard South Apartments (2103),2.3
Harding Band Building,Orchard South Apartments (2104),2.3
Harding Band Building,Orchard South Apartments (2105),1.8
Harding Band Building,Orchard South Apartments (2107),1.8
Harding Band Building,Orchard South Apartments (2108),2.3
Harding Band Building,Orchard South Apartments (2109),2.3
Harding Band Building,Orchard South Apartments (2110),1.8
Harding Band Building,Orchard South Apartments (2111),2.3
Harding Band Building,Swine Res Ctr - Farrowing Building,4.5
Harding Band Building,Swine Res Ctr - Sow Feeding Building,4.5
Harding Band Building,Feed Storage Plant,0.9
Harding Band Building,Swine Res Ctr - Storage,4.5
Harding Band Building,Swine Res Ctr - Nursery Building,4.5
Harding Band Building,Animal Science Shop and Storage - Horse Farm,1.6
Harding Band Building,Animal Science K40 Facility,0.5
Harding Band Building,Animal Science Isolation Unit,0.5
Harding Band Building,Equine Research Barn,1.8
Harding Band Building,Machinery and Equipment Storage Shed - Agronomy Farm,2.4
Harding Band Building,Agronomy Seed House,2.2
Harding Band Building,Agronomy Drying Shed,2.3
Harding Band Building,Sheet Metal Barn,2.2
Harding Band Building,Sheet Metal Barn - USDA,2.2
Harding Band Building,Sheet Metal Barn - SSSS - Agronomy,2.9
Harding Band Building,Sheet Metal Barn - Agronomy,2.9
Harding Band Building,Rain Drop Tower Building - Agronomy,1.0
Harding Band Building,Dairy Experimental Round Barns,2.1
Harding Band Building,Dairy Experimental Round Barns,2.1
Harding Band Building,Dairy Experimental Round Barns,2.1
Harding Band Building,1101 St Marys Rd,2.2
Harding Band Building,Small Calf Barn - Round Barns,2.1
Harding Band Building,Brick Garage Laboratory - Round Barns,2.1
Harding Band Building,Swine Finishing - Building A,4.5
Harding Band Building,Swine Finishing - Building B,2.1
Harding Band Building,Food Storage Shed - Horticulture Field Laboratory,2.4
Harding Band Building,Grounds Storage Barn,3.1
Harding Band Building,Pollinatarium,3.3
Harding Band Building,Animal Research Barn - Physical Research Laboratory,1.9
Harding Band Building,Animal Genetics Pole Barn Storage,4.9
Harding Band Building,Storage - 3 Buildings,2.6
Harding Band Building,Physiology Research Laboratory - Garage West,2.0
Harding Band Building,Moorman Research Farm - Physiology Barn 2,2.4
Harding Band Building,Moorman Research Farm - Physiology Barn 1,2.4
Harding Band Building,Imported Swine Research Laboratory,2.1
Harding Band Building,Machine Shed - Lincoln Ave Dairy,3.2
Harding Band Building,Shop and Storage Building - Lincoln Ave Dairy,1.7
Harding Band Building,Agronomy Field Laboratory - USDA,2.4
Harding Band Building,Food Science Dry Processing Laboratory,2.5
Harding Band Building,Garage,2.9
Harding Band Building,Implement Shed - Agricultural Engineering - S Race St,0.9
Harding Band Building,Agricultural Engineering Storage - S Race St,0.9
Harding Band Building,Implement Shed - Forest Sciences - S Race St,1.4
Harding Band Building,Downes Annex,2.2
Harding Band Building,Southwest Barn - Vet Med - S Race St,2.7
Harding Band Building,Swine Res Ctr - Supervisor's Residence,2.1
Harding Band Building,Vet Res Farm - Clinical Res Barn,2.6
Harding Band Building,Vet Res Farm - Pathological Inc,2.6
Harding Band Building,Structures Physiology Laboratory,1.9
Harding Band Building,Vet Res Farm - Horse Shelter,2.4
Harding Band Building,Agricultural and Biological Engineering Storage Building,0.5
Harding Band Building,Vegetable Research Farm - Garage,4.7
Harding Band Building,Animal Science Machine Storage Building,0.9
Harding Band Building,Machinery Storage Building - Grein Farm,1.9
Harding Band Building,Grein Farm - Storage Shed 1,2.4
Harding Band Building,Grein Farm - Storage Shed 2,2.4
Harding Band Building,Soybean Damage Laboratory - Agricultural Engineering Farm,0.9
Harding Band Building,Soybean Research - Agronomy Farm,2.4
Harding Band Building,Supervisor's Residence - Beef,2.7
Harding Band Building,Cruse Farm Pump Station,2.4
Harding Band Building,Acid Rain Field Building,1.9
Harding Band Building,Vet Res Farm - Swine Finishing Building,2.4
Harding Band Building,Vet Res Farm - Swine Gestation Unit,1.9
Harding Band Building,Vet Res Farm - Service Building,1.2
Harding Band Building,Vet Res Farm - Cattle Confinement Facility,2.4
Harding Band Building,Beef Cow Facility - Cattle Working Shelter,2.4
Harding Band Building,Beef Cow Facility - Hay Storage,2.4
Harding Band Building,Engineering Warehouse Storage C,2.1
Harding Band Building,Electrical Engineering Storage Building,3.0
Harding Band Building,Water Survey - Warehouse,3.1
Harding Band Building,Aeronomy Laser - Radar Facility,2.4
Harding Band Building,Swine Res Ctr - Headquarters Building,2.1
Harding Band Building,Swine Res Ctr - Feed Center,4.5
Harding Band Building,Swine Res Ctr - Isolation Building,2.1
Harding Band Building,Swine Res Ctr - Nursery,4.5
Harding Band Building,Metal Storage Building,2.2
Harding Band Building,Agriculture Storage Building,1.6
Harding Band Building,Commodities Storage Building,5.0
Harding Band Building,Pest Management Laboratory,2.2
Harding Band Building,Orchard South Apartments (2112),2.3
Harding Band Building,Orchard South Apartments (2113),2.3
Harding Band Building,Orchard South Apartments (2114),1.8
Harding Band Building,Orchard South Apartments (2116),2.3
Harding Band Building,Orchard South Apartments (2118),2.3
Harding Band Building,Orchard South Apartments (2120),2.3
Harding Band Building,Orchard South Apartments (2201),2.3
Harding Band Building,Orchard South Apartments (2202),2.3
Harding Band Building,Orchard South Apartments (2203),1.8
Harding Band Building,Orchard South Apartments (2205),2.3
Harding Band Building,Swine Res Ctr - Shop,2.1
Harding Band Building,Swine Isolation Unit,2.1
Harding Band Building,Swine Res Ctr - Mobile Home,4.3
Harding Band Building,Machine Shed - Animal Science,2.7
Harding Band Building,Police Training Institute - Pavilion,0.5
Harding Band Building,Police Training Institute - Tactical Range 1,0.5
Harding Band Building,Police Training Institute - Tactical Range 2,0.5
Harding Band Building,Early Child Development Laboratory,2.0
Harding Band Building,Forbes Natural History Building,2.3
Harding Band Building,Z Building,2.1
Harding Band Building,Swine Nursery Trailer - West,2.1
Harding Band Building,Carl R. Woese Institute for Genomic Biology,1.8
Harding Band Building,Technology Plaza,1.0
Harding Band Building,Dairy Free Stall Barn - Light Controlled,2.4
Harding Band Building,Abbott Scrubber Building,1.2
Harding Band Building,Aerodynamics Research Laboratory,2.0
Harding Band Building,North Campus Parking Deck,1.4
Harding Band Building,Enterprise Works @ Illinois,2.5
Harding Band Building,Oak Street Library Facility,1.4
Harding Band Building,ISGS Pole Barn West,0.4
Harding Band Building,Aviary AC Building,2.4
Harding Band Building,Ponds Site Laboratory,4.4
Harding Band Building,ISGS Pole Barn East,0.4
Harding Band Building,Z-2 Building,2.3
Harding Band Building,Water Survey Research Center - Shed,3.2
Harding Band Building,1108 Stoughton St,1.9
Harding Band Building,CERL - Solar House 6,5.0
Harding Band Building,Doris Kelley Christopher Hall,2.0
Harding Band Building,Parking Structure Lot C10,0.5
Harding Band Building,Water Survey - Shop and Equipment Building,3.2
Harding Band Building,Gregory Place I,2.3
Harding Band Building,Asian American Cultural Center,2.2
Harding Band Building,S. Farms - Manure Shed,2.4
Harding Band Building,S. Farms - Calving - Isolation - Work Area,2.6
Harding Band Building,S. Farms - Commodity Shed,2.1
Harding Band Building,S. Farms - Isolation - Work Area,2.6
Harding Band Building,Bee Research Facility,3.3
Harding Band Building,FSI - Hazmat Storage Building,3.0
Harding Band Building,FSI - Storage Building,1.6
Harding Band Building,FSI - Fire Apparatus Storage Building,3.0
Harding Band Building,FSI - Two Story Burn Building,3.0
Harding Band Building,FSI - Residential Burn Building,3.0
Harding Band Building,FSI - South Storage Building,1.6
Harding Band Building,Demirjian Indoor Golf Facility,1.8
Harding Band Building,House,4.8
Harding Band Building,Pole Shed,3.7
Harding Band Building,Lincoln Square Mall,3.7
Harding Band Building,Business Instructional Facility,0.3
Harding Band Building,528 E Green St,0.9
Harding Band Building,Engineering Student Project Laboratory,2.0
Harding Band Building,Z-3 Building,2.6
Harding Band Building,Speech Language Pathology Clinic,2.4
Harding Band Building,Conference Center,1.9
Harding Band Building,I-Hotel,1.9
Harding Band Building,Poultry Research Facility - Cage House 3,2.4
Harding Band Building,Ashton Woods Apartments Office,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Ashton Woods Apartments,2.7
Harding Band Building,Shelford Vivarium Greenhouse,1.5
Harding Band Building,Integrated Bioprocessing Research Laboratory,0.8
Harding Band Building,Poultry Research Facility - Specialized Research 2,2.4
Harding Band Building,Poultry Research Facility - Chick Lab Hatchery/Feed Mixing 1,2.4
Harding Band Building,Poultry Research Facility - Grower House 4,2.4
Harding Band Building,Poultry Research Facility - Breeder House 5,2.4
Harding Band Building,Poultry Research Facility - Rooster House,3.7
Harding Band Building,Gregory Place II,2.2
Harding Band Building,National Petascale Computing Facility,2.0
Harding Band Building,10 Unit T-Hangar (west),3.3
Harding Band Building,Student Dining and Residential Programs Building,0.4
Harding Band Building,Ikenberry Commons - Timothy J. Nugent Hall,0.6
Harding Band Building,Ikenberry Commons - Wassaja Hall,0.7
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Ikenberry Commons - Bousfield Hall,0.4
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Ikenberry Commons - Residence Hall (Number TBD),0.4
Harding Band Building,Fruit Research Farm - Administration Building,2.3
Harding Band Building,Fruit Research Farm - Equipment Storage,2.4
Harding Band Building,Fruit Research Farm - Chemical Storage,1.9
Harding Band Building,FSI - Learning Resource Research Center,3.0
Harding Band Building,507 E Green St,0.9
Harding Band Building,McFarland Carillon,1.0
Harding Band Building,Vermillion Development Building,1.9
Harding Band Building,Robert A. Evers Laboratory,2.4
Harding Band Building,Eichelberger Field - Concessions,1.9
Harding Band Building,Swine Isolation - LL Building,2.1
Harding Band Building,Swine Isolation - Quad Plex,2.4
Harding Band Building,Swine Isolation - Old Corn Crib,2.4
Harding Band Building,Swine Res Ctr - N14 Storage Shed,2.4
Harding Band Building,Forbes Station - INHS,2.3
Harding Band Building,Illinois Field - Concessions,1.3
Harding Band Building,Illinois Field - Locker Room,1.3
Harding Band Building,Illinois Field Visitor's Locker,1.3
Harding Band Building,Littelfuse Research Center,2.7
Harding Band Building,Race St. Farmstead - Farmhouse,3.1
Harding Band Building,Littelfuse Research Center Generator Building,2.7
Harding Band Building,Gable Home,2.1
Harding Band Building,Fruit Research Farm - Pesticide Storage Unit 1,2.6
Harding Band Building,Fruit Research Farm - Pesticide Storage Unit 2,2.4
Harding Band Building,Dixon Springs - House at Old Sheep Area,4.8
Harding Band Building,Dixon Springs - Storage Shed Schuchardt,1.0
Harding Band Building,Dixon Springs - House Trailer,4.3
Harding Band Building,Dixon Springs - Student House,1.0
Harding Band Building,Brownstown Ag. Res Ctr - Equip/Supplies Storage,2.4
Harding Band Building,Brownstown Ag. Res Ctr - Office/Small Dry Lab,2.4
